timestamp,hora,dia,consumo_predicho,fecha
2026-02-03 01:00:00,1,Tuesday,4.132791,2026-02-03
2026-02-03 02:00:00,2,Tuesday,4.132791,2026-02-03
2026-02-03 03:00:00,3,Tuesday,4.1293063,2026-02-03
2026-02-03 04:00:00,4,Tuesday,4.1350055,2026-02-03
2026-02-03 05:00:00,5,Tuesday,4.1350055,2026-02-03
2026-02-03 06:00:00,6,Tuesday,4.1350055,2026-02-03
2026-02-03 07:00:00,7,Tuesday,5.1346626,2026-02-03
2026-02-03 08:00:00,8,Tuesday,4.694515,2026-02-03
2026-02-03 09:00:00,9,Tuesday,4.5382133,2026-02-03
2026-02-03 10:00:00,10,Tuesday,4.519089,2026-02-03
2026-02-03 11:00:00,11,Tuesday,4.470466,2026-02-03
2026-02-03 12:00:00,12,Tuesday,4.4722366,2026-02-03
2026-02-03 13:00:00,13,Tuesday,4.4662795,2026-02-03
2026-02-03 14:00:00,14,Tuesday,4.519089,2026-02-03
2026-02-03 15:00:00,15,Tuesday,4.519089,2026-02-03
2026-02-03 16:00:00,16,Tuesday,4.519089,2026-02-03
2026-02-03 17:00:00,17,Tuesday,4.519089,2026-02-03
2026-02-03 18:00:00,18,Tuesday,4.4695873,2026-02-03
2026-02-03 19:00:00,19,Tuesday,4.5033274,2026-02-03
2026-02-03 20:00:00,20,Tuesday,4.5033274,2026-02-03
2026-02-03 21:00:00,21,Tuesday,4.2119617,2026-02-03
2026-02-03 22:00:00,22,Tuesday,4.100107,2026-02-03
2026-02-03 23:00:00,23,Tuesday,4.1026626,2026-02-03
2026-02-04 00:00:00,0,Wednesday,4.1293063,2026-02-04
2026-02-04 01:00:00,1,Wednesday,4.1293063,2026-02-04
2026-02-04 02:00:00,2,Wednesday,4.1293063,2026-02-04
2026-02-04 03:00:00,3,Wednesday,4.1293063,2026-02-04
2026-02-04 04:00:00,4,Wednesday,4.1315207,2026-02-04
2026-02-04 05:00:00,5,Wednesday,4.1315207,2026-02-04
2026-02-04 06:00:00,6,Wednesday,4.1315207,2026-02-04
2026-02-04 07:00:00,7,Wednesday,5.1196136,2026-02-04
2026-02-04 08:00:00,8,Wednesday,4.827049,2026-02-04
2026-02-04 09:00:00,9,Wednesday,4.593591,2026-02-04
2026-02-04 10:00:00,10,Wednesday,4.519089,2026-02-04
2026-02-04 11:00:00,11,Wednesday,4.443526,2026-02-04
2026-02-04 12:00:00,12,Wednesday,4.449483,2026-02-04
2026-02-04 13:00:00,13,Wednesday,4.443526,2026-02-04
2026-02-04 14:00:00,14,Wednesday,4.519089,2026-02-04
2026-02-04 15:00:00,15,Wednesday,4.519089,2026-02-04
2026-02-04 16:00:00,16,Wednesday,4.519089,2026-02-04
2026-02-04 17:00:00,17,Wednesday,4.519089,2026-02-04
2026-02-04 18:00:00,18,Wednesday,4.4695873,2026-02-04
2026-02-04 19:00:00,19,Wednesday,4.5033274,2026-02-04
2026-02-04 20:00:00,20,Wednesday,4.5033274,2026-02-04
2026-02-04 21:00:00,21,Wednesday,4.2119617,2026-02-04
2026-02-04 22:00:00,22,Wednesday,4.0966225,2026-02-04
2026-02-04 23:00:00,23,Wednesday,4.099178,2026-02-04
2026-02-05 00:00:00,0,Thursday,4.1239223,2026-02-05
2026-02-05 01:00:00,1,Thursday,4.1293063,2026-02-05
2026-02-05 02:00:00,2,Thursday,4.1293063,2026-02-05
2026-02-05 03:00:00,3,Thursday,4.1293063,2026-02-05
2026-02-05 04:00:00,4,Thursday,4.1315207,2026-02-05
2026-02-05 05:00:00,5,Thursday,4.1315207,2026-02-05
2026-02-05 06:00:00,6,Thursday,4.1315207,2026-02-05
2026-02-05 07:00:00,7,Thursday,5.1196136,2026-02-05
2026-02-05 08:00:00,8,Thursday,4.9472656,2026-02-05
2026-02-05 09:00:00,9,Thursday,4.5889797,2026-02-05
2026-02-05 10:00:00,10,Thursday,4.519089,2026-02-05
2026-02-05 11:00:00,11,Thursday,4.443526,2026-02-05
2026-02-05 12:00:00,12,Thursday,4.449483,2026-02-05
2026-02-05 13:00:00,13,Thursday,4.443526,2026-02-05
2026-02-05 14:00:00,14,Thursday,4.519089,2026-02-05
2026-02-05 15:00:00,15,Thursday,4.519089,2026-02-05
2026-02-05 16:00:00,16,Thursday,4.519089,2026-02-05
2026-02-05 17:00:00,17,Thursday,4.519089,2026-02-05
2026-02-05 18:00:00,18,Thursday,4.4695873,2026-02-05
2026-02-05 19:00:00,19,Thursday,4.5033274,2026-02-05
2026-02-05 20:00:00,20,Thursday,4.5033274,2026-02-05
2026-02-05 21:00:00,21,Thursday,4.2119617,2026-02-05
2026-02-05 22:00:00,22,Thursday,4.0966225,2026-02-05
2026-02-05 23:00:00,23,Thursday,4.099178,2026-02-05
2026-02-06 00:00:00,0,Friday,4.1239223,2026-02-06
2026-02-06 01:00:00,1,Friday,4.1293063,2026-02-06
2026-02-06 02:00:00,2,Friday,4.1293063,2026-02-06
2026-02-06 03:00:00,3,Friday,4.1293063,2026-02-06
2026-02-06 04:00:00,4,Friday,4.1315207,2026-02-06
2026-02-06 05:00:00,5,Friday,4.1315207,2026-02-06
2026-02-06 06:00:00,6,Friday,4.1315207,2026-02-06
2026-02-06 07:00:00,7,Friday,5.1196136,2026-02-06
2026-02-06 08:00:00,8,Friday,4.9472656,2026-02-06
2026-02-06 09:00:00,9,Friday,4.5889797,2026-02-06
2026-02-06 10:00:00,10,Friday,4.519089,2026-02-06
2026-02-06 11:00:00,11,Friday,4.443526,2026-02-06
2026-02-06 12:00:00,12,Friday,4.449483,2026-02-06
2026-02-06 13:00:00,13,Friday,4.443526,2026-02-06
2026-02-06 14:00:00,14,Friday,4.519089,2026-02-06
2026-02-06 15:00:00,15,Friday,4.519089,2026-02-06
2026-02-06 16:00:00,16,Friday,4.519089,2026-02-06
2026-02-06 17:00:00,17,Friday,4.519089,2026-02-06
2026-02-06 18:00:00,18,Friday,4.4695873,2026-02-06
2026-02-06 19:00:00,19,Friday,4.5033274,2026-02-06
2026-02-06 20:00:00,20,Friday,4.5033274,2026-02-06
2026-02-06 21:00:00,21,Friday,4.2119617,2026-02-06
2026-02-06 22:00:00,22,Friday,4.0966225,2026-02-06
2026-02-06 23:00:00,23,Friday,4.0924573,2026-02-06
