timestamp,hora,dia,consumo_predicho,fecha
2025-11-06 08:00:00,8,Thursday,13.015039,2025-11-06
2025-11-06 09:00:00,9,Thursday,13.015039,2025-11-06
2025-11-06 10:00:00,10,Thursday,13.325966,2025-11-06
2025-11-06 11:00:00,11,Thursday,12.568978,2025-11-06
2025-11-06 12:00:00,12,Thursday,12.340816,2025-11-06
2025-11-06 13:00:00,13,Thursday,11.854677,2025-11-06
2025-11-06 14:00:00,14,Thursday,13.218433,2025-11-06
2025-11-06 15:00:00,15,Thursday,12.907507,2025-11-06
2025-11-06 16:00:00,16,Thursday,12.879288,2025-11-06
2025-11-06 17:00:00,17,Thursday,12.454854,2025-11-06
2025-11-06 18:00:00,18,Thursday,11.133873,2025-11-06
2025-11-06 19:00:00,19,Thursday,11.189554,2025-11-06
2025-11-06 20:00:00,20,Thursday,9.926626,2025-11-06
2025-11-06 21:00:00,21,Thursday,9.422154,2025-11-06
2025-11-06 22:00:00,22,Thursday,9.816935,2025-11-06
2025-11-06 23:00:00,23,Thursday,9.902484,2025-11-06
2025-11-07 00:00:00,0,Friday,10.172726,2025-11-07
