timestamp,hora,dia,consumo_predicho,fecha
2025-11-04 08:00:00,8,Tuesday,9.080048,2025-11-04
2025-11-04 09:00:00,9,Tuesday,9.080048,2025-11-04
2025-11-04 10:00:00,10,Tuesday,9.060655,2025-11-04
2025-11-04 11:00:00,11,Tuesday,9.060655,2025-11-04
2025-11-04 12:00:00,12,Tuesday,9.22091,2025-11-04
2025-11-04 13:00:00,13,Tuesday,8.86129,2025-11-04
2025-11-04 14:00:00,14,Tuesday,8.931461,2025-11-04
2025-11-04 15:00:00,15,Tuesday,8.86312,2025-11-04
2025-11-04 16:00:00,16,Tuesday,9.078263,2025-11-04
2025-11-04 17:00:00,17,Tuesday,9.067148,2025-11-04
2025-11-04 18:00:00,18,Tuesday,8.694235,2025-11-04
2025-11-04 19:00:00,19,Tuesday,8.967392,2025-11-04
2025-11-04 20:00:00,20,Tuesday,8.582569,2025-11-04
2025-11-04 21:00:00,21,Tuesday,9.983807,2025-11-04
2025-11-04 22:00:00,22,Tuesday,9.620572,2025-11-04
2025-11-04 23:00:00,23,Tuesday,10.112174,2025-11-04
2025-11-05 00:00:00,0,Wednesday,10.39603,2025-11-05
2025-11-05 01:00:00,1,Wednesday,9.256537,2025-11-05
2025-11-05 02:00:00,2,Wednesday,10.105376,2025-11-05
2025-11-05 03:00:00,3,Wednesday,9.542124,2025-11-05
2025-11-05 04:00:00,4,Wednesday,10.137722,2025-11-05
2025-11-05 05:00:00,5,Wednesday,10.556035,2025-11-05
2025-11-05 06:00:00,6,Wednesday,10.543923,2025-11-05
2025-11-05 07:00:00,7,Wednesday,9.034164,2025-11-05
2025-11-05 08:00:00,8,Wednesday,9.0376215,2025-11-05
2025-11-05 09:00:00,9,Wednesday,9.0376215,2025-11-05
2025-11-05 10:00:00,10,Wednesday,9.018229,2025-11-05
2025-11-05 11:00:00,11,Wednesday,9.018229,2025-11-05
2025-11-05 12:00:00,12,Wednesday,9.178484,2025-11-05
2025-11-05 13:00:00,13,Wednesday,8.827243,2025-11-05
2025-11-05 14:00:00,14,Wednesday,8.889035,2025-11-05
2025-11-05 15:00:00,15,Wednesday,8.762764,2025-11-05
2025-11-05 16:00:00,16,Wednesday,8.994011,2025-11-05
2025-11-05 17:00:00,17,Wednesday,9.067148,2025-11-05
2025-11-05 18:00:00,18,Wednesday,8.694235,2025-11-05
2025-11-05 19:00:00,19,Wednesday,8.967392,2025-11-05
2025-11-05 20:00:00,20,Wednesday,8.582569,2025-11-05
2025-11-05 21:00:00,21,Wednesday,10.320022,2025-11-05
2025-11-05 22:00:00,22,Wednesday,9.671185,2025-11-05
2025-11-05 23:00:00,23,Wednesday,10.486532,2025-11-05
2025-11-06 00:00:00,0,Thursday,9.545701,2025-11-06
2025-11-06 01:00:00,1,Thursday,9.30569,2025-11-06
2025-11-06 02:00:00,2,Thursday,9.496046,2025-11-06
2025-11-06 03:00:00,3,Thursday,9.49025,2025-11-06
2025-11-06 04:00:00,4,Thursday,9.528392,2025-11-06
2025-11-06 05:00:00,5,Thursday,9.808482,2025-11-06
2025-11-06 06:00:00,6,Thursday,9.934609,2025-11-06
2025-11-06 07:00:00,7,Thursday,9.081188,2025-11-06
2025-11-06 08:00:00,8,Thursday,9.0376215,2025-11-06
2025-11-06 09:00:00,9,Thursday,9.0376215,2025-11-06
2025-11-06 10:00:00,10,Thursday,9.018229,2025-11-06
2025-11-06 11:00:00,11,Thursday,9.018229,2025-11-06
2025-11-06 12:00:00,12,Thursday,9.178484,2025-11-06
2025-11-06 13:00:00,13,Thursday,8.827243,2025-11-06
2025-11-06 14:00:00,14,Thursday,8.889035,2025-11-06
2025-11-06 15:00:00,15,Thursday,8.762764,2025-11-06
2025-11-06 16:00:00,16,Thursday,8.994011,2025-11-06
2025-11-06 17:00:00,17,Thursday,9.067148,2025-11-06
2025-11-06 18:00:00,18,Thursday,8.694235,2025-11-06
2025-11-06 19:00:00,19,Thursday,8.967392,2025-11-06
2025-11-06 20:00:00,20,Thursday,8.582569,2025-11-06
2025-11-06 21:00:00,21,Thursday,9.672549,2025-11-06
2025-11-06 22:00:00,22,Thursday,9.800917,2025-11-06
2025-11-06 23:00:00,23,Thursday,9.838227,2025-11-06
2025-11-07 00:00:00,0,Friday,10.011457,2025-11-07
