timestamp,hora,dia,consumo_predicho,fecha
2026-02-17 10:00:00,10,Tuesday,4.519089,2026-02-17
2026-02-17 11:00:00,11,Tuesday,4.470466,2026-02-17
2026-02-17 12:00:00,12,Tuesday,4.449483,2026-02-17
2026-02-17 13:00:00,13,Tuesday,4.443526,2026-02-17
2026-02-17 14:00:00,14,Tuesday,4.519089,2026-02-17
2026-02-17 15:00:00,15,Tuesday,4.519089,2026-02-17
2026-02-17 16:00:00,16,Tuesday,4.519089,2026-02-17
2026-02-17 17:00:00,17,Tuesday,4.4963355,2026-02-17
2026-02-17 18:00:00,18,Tuesday,4.4695873,2026-02-17
2026-02-17 19:00:00,19,Tuesday,4.4805737,2026-02-17
2026-02-17 20:00:00,20,Tuesday,4.4805737,2026-02-17
2026-02-17 21:00:00,21,Tuesday,4.206192,2026-02-17
2026-02-17 22:00:00,22,Tuesday,4.0908527,2026-02-17
2026-02-17 23:00:00,23,Tuesday,4.08296,2026-02-17
2026-02-18 00:00:00,0,Wednesday,4.1181526,2026-02-18
2026-02-18 01:00:00,1,Wednesday,4.1235366,2026-02-18
2026-02-18 02:00:00,2,Wednesday,4.1235366,2026-02-18
2026-02-18 03:00:00,3,Wednesday,4.1235366,2026-02-18
2026-02-18 04:00:00,4,Wednesday,4.125751,2026-02-18
2026-02-18 05:00:00,5,Wednesday,4.125751,2026-02-18
2026-02-18 06:00:00,6,Wednesday,4.125751,2026-02-18
2026-02-18 07:00:00,7,Wednesday,5.1196136,2026-02-18
2026-02-18 08:00:00,8,Wednesday,4.9472656,2026-02-18
2026-02-18 09:00:00,9,Wednesday,4.5889797,2026-02-18
2026-02-18 10:00:00,10,Wednesday,4.519089,2026-02-18
2026-02-18 11:00:00,11,Wednesday,4.443526,2026-02-18
2026-02-18 12:00:00,12,Wednesday,4.449483,2026-02-18
2026-02-18 13:00:00,13,Wednesday,4.443526,2026-02-18
2026-02-18 14:00:00,14,Wednesday,4.519089,2026-02-18
2026-02-18 15:00:00,15,Wednesday,4.519089,2026-02-18
2026-02-18 16:00:00,16,Wednesday,4.519089,2026-02-18
2026-02-18 17:00:00,17,Wednesday,4.519089,2026-02-18
2026-02-18 18:00:00,18,Wednesday,4.4695873,2026-02-18
2026-02-18 19:00:00,19,Wednesday,4.4805737,2026-02-18
2026-02-18 20:00:00,20,Wednesday,4.4805737,2026-02-18
2026-02-18 21:00:00,21,Wednesday,4.206192,2026-02-18
2026-02-18 22:00:00,22,Wednesday,4.0908527,2026-02-18
2026-02-18 23:00:00,23,Wednesday,4.08296,2026-02-18
2026-02-19 00:00:00,0,Thursday,4.1181526,2026-02-19
2026-02-19 01:00:00,1,Thursday,4.1235366,2026-02-19
2026-02-19 02:00:00,2,Thursday,4.1235366,2026-02-19
2026-02-19 03:00:00,3,Thursday,4.1235366,2026-02-19
2026-02-19 04:00:00,4,Thursday,4.125751,2026-02-19
2026-02-19 05:00:00,5,Thursday,4.125751,2026-02-19
2026-02-19 06:00:00,6,Thursday,4.125751,2026-02-19
2026-02-19 07:00:00,7,Thursday,5.1196136,2026-02-19
2026-02-19 08:00:00,8,Thursday,4.9472656,2026-02-19
2026-02-19 09:00:00,9,Thursday,4.5889797,2026-02-19
2026-02-19 10:00:00,10,Thursday,4.519089,2026-02-19
2026-02-19 11:00:00,11,Thursday,4.443526,2026-02-19
2026-02-19 12:00:00,12,Thursday,4.449483,2026-02-19
2026-02-19 13:00:00,13,Thursday,4.443526,2026-02-19
2026-02-19 14:00:00,14,Thursday,4.519089,2026-02-19
2026-02-19 15:00:00,15,Thursday,4.519089,2026-02-19
2026-02-19 16:00:00,16,Thursday,4.519089,2026-02-19
2026-02-19 17:00:00,17,Thursday,4.519089,2026-02-19
2026-02-19 18:00:00,18,Thursday,4.4695873,2026-02-19
2026-02-19 19:00:00,19,Thursday,4.4805737,2026-02-19
2026-02-19 20:00:00,20,Thursday,4.4805737,2026-02-19
2026-02-19 21:00:00,21,Thursday,4.206192,2026-02-19
2026-02-19 22:00:00,22,Thursday,4.0908527,2026-02-19
2026-02-19 23:00:00,23,Thursday,4.08296,2026-02-19
