timestamp,hora,dia,consumo_predicho,fecha
2025-11-06 06:00:00,6,Thursday,4.1817265,2025-11-06
2025-11-06 07:00:00,7,Thursday,5.175032,2025-11-06
2025-11-06 08:00:00,8,Thursday,5.007353,2025-11-06
2025-11-06 09:00:00,9,Thursday,4.9637165,2025-11-06
2025-11-06 10:00:00,10,Thursday,4.9637165,2025-11-06
2025-11-06 11:00:00,11,Thursday,4.910907,2025-11-06
2025-11-06 12:00:00,12,Thursday,4.7581725,2025-11-06
2025-11-06 13:00:00,13,Thursday,4.508797,2025-11-06
2025-11-06 14:00:00,14,Thursday,4.5837975,2025-11-06
2025-11-06 15:00:00,15,Thursday,4.5837975,2025-11-06
2025-11-06 16:00:00,16,Thursday,4.5837975,2025-11-06
2025-11-06 17:00:00,17,Thursday,4.5837975,2025-11-06
2025-11-06 18:00:00,18,Thursday,4.5528626,2025-11-06
2025-11-06 19:00:00,19,Thursday,4.557247,2025-11-06
2025-11-06 20:00:00,20,Thursday,4.557247,2025-11-06
2025-11-06 21:00:00,21,Thursday,4.2662134,2025-11-06
2025-11-06 22:00:00,22,Thursday,4.138716,2025-11-06
2025-11-06 23:00:00,23,Thursday,4.1362076,2025-11-06
2025-11-07 00:00:00,0,Friday,4.1775217,2025-11-07
