timestamp,sede,sector,hora,dia_semana,real_kwh,esperado_kwh,diferencia_kwh,diferencia_pct,ratio,severidad,tipo_anomalia
2025-01-01 21:00:00,Sogamoso,oficinas,21,2,0.7337,0.6666301,0.06706990000000002,10.061036847871108,1.1006103684787112,moderada,consumo_fuera_patron
2025-01-01 21:00:00,Tunja,laboratorios,21,2,1.2312,1.1057998,0.12540020000000007,11.340226323064996,1.11340226323065,moderada,consumo_fuera_patron
2025-01-01 23:00:00,Chiquinquirá,laboratorios,23,2,0.5414,0.4811185,0.06028149999999999,12.52944960545063,1.1252944960545064,moderada,consumo_fuera_patron
2025-01-02 00:00:00,Duitama,oficinas,0,3,0.7567,0.6552,0.10150000000000003,15.491452991452997,1.15491452991453,moderada,consumo_nocturno_alto
2025-01-02 00:00:00,Sogamoso,oficinas,0,3,0.7062,0.62769806,0.0785019400000001,12.506321908976444,1.1250632190897645,moderada,consumo_nocturno_alto
2025-01-02 04:00:00,Duitama,oficinas,4,3,0.7472,0.67633647,0.07086353000000001,10.477555646230346,1.1047755564623034,moderada,consumo_nocturno_alto
2025-01-02 04:00:00,Sogamoso,oficinas,4,3,0.7335,0.6585809,0.07491910000000002,11.375838564404162,1.1137583856440416,moderada,consumo_nocturno_alto
2025-01-02 05:00:00,Duitama,laboratorios,5,3,2.537,2.2513492,0.2856508,12.687982832694278,1.1268798283269428,moderada,consumo_nocturno_alto
2025-01-02 07:00:00,Duitama,laboratorios,7,3,2.4078,2.096986,0.31081400000000015,14.821939679139499,1.148219396791395,moderada,consumo_pico_excesivo
2025-01-02 07:00:00,Tunja,laboratorios,7,3,1.0159,0.8843047,0.13159529999999997,14.881216847541346,1.1488121684754136,moderada,consumo_pico_excesivo
2025-01-02 08:00:00,Sogamoso,oficinas,8,3,1.3909,1.1338009,0.2570991,22.67585957993154,1.2267585957993155,critica,consumo_pico_excesivo
2025-01-02 08:00:00,Tunja,laboratorios,8,3,1.0121,0.9009162,0.11118380000000005,12.341192221873696,1.1234119222187369,moderada,consumo_pico_excesivo
2025-01-02 09:00:00,Sogamoso,laboratorios,9,3,2.613,2.3750842,0.23791580000000012,10.017152234013436,1.1001715223401343,moderada,consumo_pico_excesivo
2025-01-02 09:00:00,Tunja,oficinas,9,3,0.6561,0.5703729,0.08572710000000006,15.030009314958697,1.150300093149587,moderada,consumo_pico_excesivo
2025-01-02 10:00:00,Duitama,oficinas,10,3,1.3827,1.1860337,0.19666629999999996,16.581847547839487,1.165818475478395,moderada,consumo_pico_excesivo
2025-01-02 10:00:00,Sogamoso,oficinas,10,3,1.3114,1.1521918,0.1592081999999999,13.817855672987772,1.1381785567298777,moderada,consumo_pico_excesivo
2025-01-02 10:00:00,Tunja,oficinas,10,3,0.6132,0.5023766,0.11082340000000002,22.059825238675533,1.2205982523867553,critica,consumo_pico_excesivo
2025-01-02 12:00:00,Sogamoso,oficinas,12,3,1.4243,1.2070631,0.21723689999999984,17.997145302511512,1.179971453025115,moderada,consumo_fuera_patron
2025-01-02 12:00:00,Tunja,laboratorios,12,3,0.9616,0.86023784,0.10136215999999998,11.78303897908048,1.1178303897908048,moderada,consumo_fuera_patron
2025-01-02 14:00:00,Duitama,oficinas,14,3,1.386,1.1536582,0.23234179999999993,20.13956993501194,1.2013956993501194,critica,consumo_pico_excesivo
2025-01-02 15:00:00,Chiquinquirá,oficinas,15,3,0.7123,0.548069,0.16423100000000002,29.96538756981329,1.2996538756981328,critica,consumo_pico_excesivo
2025-01-02 15:00:00,Duitama,oficinas,15,3,1.5268,1.192531,0.3342689999999999,28.030214728170584,1.2803021472817058,critica,consumo_pico_excesivo
2025-01-02 15:00:00,Sogamoso,oficinas,15,3,1.328,1.0330313,0.2949687000000001,28.553704035879658,1.2855370403587967,critica,consumo_pico_excesivo
2025-01-02 15:00:00,Tunja,oficinas,15,3,0.6684,0.5903543,0.0780457,13.220145936092953,1.1322014593609295,moderada,consumo_pico_excesivo
2025-01-02 18:00:00,Sogamoso,oficinas,18,3,0.6847,0.60458136,0.08011864000000002,13.251920303993497,1.132519203039935,moderada,consumo_fuera_patron
2025-01-02 19:00:00,Tunja,laboratorios,19,3,0.9938,0.90285146,0.09094853999999997,10.073477646034926,1.1007347764603492,moderada,consumo_fuera_patron
2025-01-02 21:00:00,Tunja,laboratorios,21,3,0.9899,0.88142455,0.10847545000000003,12.30683329616812,1.1230683329616813,moderada,consumo_fuera_patron
2025-01-03 00:00:00,Duitama,oficinas,0,4,0.772,0.69187015,0.08012985000000006,11.58163132200458,1.1158163132200458,moderada,consumo_nocturno_alto
2025-01-03 01:00:00,Tunja,laboratorios,1,4,1.0171,0.9144345,0.10266549999999985,11.227212009170678,1.1122721200917067,moderada,consumo_nocturno_alto
2025-01-03 02:00:00,Chiquinquirá,laboratorios,2,4,1.467026933788351,0.9399947,0.5270322337883511,56.06757503934342,1.5606757503934343,critica,consumo_nocturno_alto
2025-01-03 03:00:00,Sogamoso,oficinas,3,4,0.6927,0.58347386,0.10922613999999997,18.719971448249623,1.1871997144824962,moderada,consumo_nocturno_alto
2025-01-03 05:00:00,Duitama,oficinas,5,4,0.7221,0.6552,0.06689999999999996,10.210622710622705,1.102106227106227,moderada,consumo_nocturno_alto
2025-01-03 05:00:00,Tunja,laboratorios,5,4,0.9863,0.88305265,0.10324734999999996,11.692094463450164,1.1169209446345016,moderada,consumo_nocturno_alto
2025-01-03 08:00:00,Chiquinquirá,oficinas,8,4,0.6936,0.58788264,0.10571735999999998,17.98273206366495,1.1798273206366494,moderada,consumo_pico_excesivo
2025-01-03 08:00:00,Sogamoso,oficinas,8,4,1.3843,1.071361,0.3129390000000001,29.20948214467393,1.2920948214467394,critica,consumo_pico_excesivo
2025-01-03 08:00:00,Tunja,oficinas,8,4,0.5552,0.4724496,0.0827504,17.515180455227394,1.175151804552274,moderada,consumo_pico_excesivo
2025-01-03 09:00:00,Chiquinquirá,oficinas,9,4,0.6453,0.5628247,0.08247530000000003,14.653816721263304,1.1465381672126331,moderada,consumo_pico_excesivo
2025-01-03 10:00:00,Chiquinquirá,oficinas,10,4,0.6949,0.6245061,0.07039390000000001,11.271931531173196,1.112719315311732,moderada,consumo_pico_excesivo
2025-01-03 12:00:00,Duitama,oficinas,12,4,1.4813,1.3058233,0.17547670000000015,13.438012631571222,1.1343801263157123,moderada,consumo_fuera_patron
2025-01-03 12:00:00,Sogamoso,oficinas,12,4,1.3127,1.1194558,0.1932442000000001,17.262334073395312,1.1726233407339532,moderada,consumo_fuera_patron
2025-01-03 12:00:00,Tunja,laboratorios,12,4,0.9723,0.8501113,0.12218870000000004,14.373259125011048,1.1437325912501104,moderada,consumo_fuera_patron
2025-01-03 13:00:00,Tunja,laboratorios,13,4,1.001,0.8546305,0.14636949999999993,17.12664127947691,1.1712664127947692,moderada,consumo_fuera_patron
2025-01-03 14:00:00,Duitama,oficinas,14,4,1.3514,1.2017236,0.14967639999999993,12.455143595415779,1.1245514359541577,moderada,consumo_pico_excesivo
2025-01-03 14:00:00,Sogamoso,oficinas,14,4,1.375,1.1362972,0.2387028,21.007074557606938,1.2100707455760693,critica,consumo_pico_excesivo
2025-01-03 14:00:00,Tunja,oficinas,14,4,0.6499,0.5254036,0.12449640000000006,23.695383891545486,1.2369538389154549,critica,consumo_pico_excesivo
2025-01-03 16:00:00,Tunja,laboratorios,16,4,1.01,0.85558164,0.15441835999999998,18.048348957090752,1.1804834895709075,moderada,consumo_pico_excesivo
2025-01-03 18:00:00,Duitama,oficinas,18,4,0.7779,0.6919574,0.08594260000000009,12.420215464131187,1.124202154641312,moderada,consumo_fuera_patron
2025-01-03 18:00:00,Sogamoso,oficinas,18,4,0.6798,0.5847932,0.09500679999999995,16.24622174129247,1.1624622174129247,moderada,consumo_fuera_patron
2025-01-03 19:00:00,Tunja,laboratorios,19,4,1.0055,0.89909154,0.10640846000000004,11.835108580823709,1.118351085808237,moderada,consumo_fuera_patron
2025-01-03 20:00:00,Duitama,laboratorios,20,4,2.4331,2.1552997,0.2778003,12.889172675150467,1.1288917267515046,moderada,consumo_fuera_patron
2025-01-03 20:00:00,Sogamoso,oficinas,20,4,0.6906,0.57656634,0.11403366000000004,19.77806404723523,1.1977806404723523,moderada,consumo_fuera_patron
2025-01-03 21:00:00,Tunja,laboratorios,21,4,1.0214,0.9011222,0.1202778000000001,13.347557079383918,1.133475570793839,moderada,consumo_fuera_patron
2025-01-03 22:00:00,Duitama,oficinas,22,4,0.7439,0.5537252,0.19017479999999998,34.34461714944524,1.3434461714944523,critica,consumo_fuera_patron
2025-01-04 00:00:00,Sogamoso,oficinas,0,5,0.6854,0.60577834,0.07962166000000004,13.14369543156661,1.1314369543156662,moderada,consumo_nocturno_alto
2025-01-04 01:00:00,Duitama,oficinas,1,5,0.7003,0.6184772,0.08182280000000008,13.229719705107982,1.1322971970510798,moderada,consumo_nocturno_alto
2025-01-04 03:00:00,Duitama,oficinas,3,5,0.7684,0.6824653,0.08593469999999992,12.59180503389695,1.1259180503389694,moderada,consumo_nocturno_alto
2025-01-04 04:00:00,Sogamoso,oficinas,4,5,0.6572,0.59548146,0.06171853999999999,10.364477174486673,1.1036447717448667,moderada,consumo_nocturno_alto
2025-01-04 06:00:00,Duitama,oficinas,6,5,0.7806,0.6601752,0.1204248,18.241339571677337,1.1824133957167733,moderada,consumo_nocturno_alto
2025-01-04 06:00:00,Sogamoso,oficinas,6,5,0.6847,0.58830154,0.09639845999999996,16.385892853518616,1.1638589285351861,moderada,consumo_nocturno_alto
2025-01-04 07:00:00,Duitama,laboratorios,7,5,2.518,2.2471056,0.2708944,12.05525899628393,1.1205525899628392,moderada,consumo_fin_semana_alto
2025-01-04 08:00:00,Chiquinquirá,oficinas,8,5,0.7501,0.41047052,0.33962948,82.74150357984296,1.8274150357984296,critica,consumo_fin_semana_alto
2025-01-04 08:00:00,Duitama,oficinas,8,5,2.1152,1.9139057,0.20129430000000026,10.517461753732185,1.1051746175373218,moderada,consumo_fin_semana_alto
2025-01-04 08:00:00,Sogamoso,oficinas,8,5,2.0729,1.4137516,0.6591484000000001,46.6240604077831,1.4662406040778309,critica,consumo_fin_semana_alto
2025-01-04 08:00:00,Tunja,oficinas,8,5,0.7085,0.5165877,0.19191230000000004,37.14999408619292,1.3714999408619293,critica,consumo_fin_semana_alto
2025-01-04 09:00:00,Chiquinquirá,oficinas,9,5,0.6712,0.49228922,0.17891078,36.342615830588365,1.3634261583058835,critica,consumo_fin_semana_alto
2025-01-04 09:00:00,Sogamoso,oficinas,9,5,1.9914,1.297974,0.6934260000000001,53.42372035187146,1.5342372035187146,critica,consumo_fin_semana_alto
2025-01-04 09:00:00,Tunja,oficinas,9,5,0.8268,0.4591697,0.36763029999999997,80.06414621870736,1.8006414621870737,critica,consumo_fin_semana_alto
2025-01-04 10:00:00,Sogamoso,oficinas,10,5,2.0209,1.634749,0.38615100000000013,23.621424451093112,1.2362142445109312,critica,consumo_fin_semana_alto
2025-01-04 10:00:00,Tunja,oficinas,10,5,0.8346,0.7187081,0.11589190000000005,16.125030453949254,1.1612503045394926,moderada,consumo_fin_semana_alto
2025-01-04 11:00:00,Chiquinquirá,oficinas,11,5,0.7874,0.59270483,0.19469517000000003,32.848588394327756,1.3284858839432776,critica,consumo_fin_semana_alto
2025-01-04 11:00:00,Duitama,oficinas,11,5,1.9897,0.89109945,1.09860055,123.28596432193959,2.232859643219396,critica,consumo_fin_semana_alto
2025-01-04 11:00:00,Tunja,oficinas,11,5,1.0473,0.56508434,0.48221565999999993,85.33516607450137,1.8533516607450138,critica,consumo_fin_semana_alto
2025-01-04 12:00:00,Sogamoso,oficinas,12,5,1.5798,1.3917549,0.18804510000000008,13.511366117697884,1.1351136611769788,moderada,consumo_fin_semana_alto
2025-01-04 12:00:00,Tunja,oficinas,12,5,1.0051,0.7452212,0.2598788000000001,34.87270625151298,1.3487270625151297,critica,consumo_fin_semana_alto
2025-01-04 13:00:00,Sogamoso,oficinas,13,5,0.6699,0.43884704,0.23105296000000003,52.649998505173926,1.5264999850517393,critica,consumo_fin_semana_alto
2025-01-04 14:00:00,Duitama,oficinas,14,5,0.7462,0.62334967,0.12285033000000001,19.708092570258362,1.1970809257025836,moderada,consumo_fin_semana_alto
2025-01-04 15:00:00,Duitama,oficinas,15,5,0.7269,0.6338543,0.09304570000000001,14.679351390374729,1.1467935139037473,moderada,consumo_fin_semana_alto
2025-01-04 15:00:00,Sogamoso,oficinas,15,5,0.7293,0.62055445,0.10874554999999997,17.52393363708857,1.1752393363708857,moderada,consumo_fin_semana_alto
2025-01-04 16:00:00,Duitama,oficinas,16,5,0.7446,0.5783854,0.1662146,28.737689436835712,1.287376894368357,critica,consumo_fin_semana_alto
2025-01-04 17:00:00,Duitama,oficinas,17,5,0.7534,0.63043016,0.12296984,19.505703851478174,1.1950570385147816,moderada,consumo_fin_semana_alto
2025-01-04 18:00:00,Duitama,oficinas,18,5,0.7254,0.5802656,0.1451344,25.011718771541858,1.2501171877154185,critica,consumo_fin_semana_alto
2025-01-04 18:00:00,Sogamoso,oficinas,18,5,0.6699,0.56997013,0.09992987000000009,17.532474903553297,1.175324749035533,moderada,consumo_fin_semana_alto
2025-01-04 22:00:00,Sogamoso,oficinas,22,5,0.7115,0.5792452,0.1322548,22.83226516162758,1.2283226516162757,critica,consumo_fin_semana_alto
2025-01-05 00:00:00,Chiquinquirá,laboratorios,0,6,0.5374,0.4363023,0.10109770000000001,23.171479957818242,1.2317147995781823,critica,consumo_nocturno_alto
2025-01-05 02:00:00,Chiquinquirá,laboratorios,2,6,0.5318,0.47319862,0.058601380000000036,12.384097823446744,1.1238409782344674,moderada,consumo_nocturno_alto
2025-01-05 02:00:00,Tunja,laboratorios,2,6,1.1848,1.010386,0.17441400000000007,17.26211566668581,1.172621156666858,moderada,consumo_nocturno_alto
2025-01-05 03:00:00,Duitama,laboratorios,3,6,3.1333,2.8401177,0.29318230000000023,10.322892604063565,1.1032289260406356,moderada,consumo_nocturno_alto
2025-01-05 05:00:00,Chiquinquirá,laboratorios,5,6,0.5399,0.46451774,0.07538226000000003,16.228069136821347,1.1622806913682135,moderada,consumo_nocturno_alto
2025-01-05 05:00:00,Sogamoso,oficinas,5,6,0.7053,0.63840383,0.06689617000000003,10.478660505529866,1.1047866050552986,moderada,consumo_nocturno_alto
2025-01-05 07:00:00,Tunja,laboratorios,7,6,1.154,1.031859,0.12214099999999983,11.83698547960524,1.1183698547960523,moderada,consumo_fin_semana_alto
2025-01-05 08:00:00,Chiquinquirá,laboratorios,8,6,0.5381,0.47469172,0.06340828000000004,13.357780919372269,1.1335778091937228,moderada,consumo_fin_semana_alto
2025-01-05 10:00:00,Chiquinquirá,laboratorios,10,6,0.5104,0.44317096,0.06722903999999996,15.170001211270694,1.151700012112707,moderada,consumo_fin_semana_alto
2025-01-05 10:00:00,Tunja,laboratorios,10,6,1.0701,0.92831624,0.14178376000000004,15.27321766987509,1.1527321766987508,moderada,consumo_fin_semana_alto
2025-01-05 11:00:00,Tunja,laboratorios,11,6,1.2106,1.081809,0.12879099999999988,11.905151463890565,1.1190515146389057,moderada,consumo_fin_semana_alto
2025-01-05 12:00:00,Sogamoso,laboratorios,12,6,3.2407,2.9388452,0.3018548000000001,10.271204485353639,1.1027120448535364,moderada,consumo_fin_semana_alto
2025-01-05 12:00:00,Tunja,laboratorios,12,6,1.1431,1.0357991,0.10730090000000003,10.359238582076392,1.103592385820764,moderada,consumo_fin_semana_alto
2025-01-05 13:00:00,Chiquinquirá,laboratorios,13,6,0.5424,0.45923528,0.08316471999999997,18.109392640739618,1.181093926407396,moderada,consumo_fin_semana_alto
2025-01-05 13:00:00,Duitama,laboratorios,13,6,2.7839,2.5304391,0.2534608999999999,10.01647895813813,1.1001647895813813,moderada,consumo_fin_semana_alto
2025-01-05 13:00:00,Duitama,oficinas,13,6,0.6536,0.5725575,0.0810424999999999,14.154473568156892,1.141544735681569,moderada,consumo_fin_semana_alto
2025-01-05 13:00:00,Sogamoso,laboratorios,13,6,3.2234,2.8171706,0.40622939999999996,14.419765703930034,1.1441976570393004,moderada,consumo_fin_semana_alto
2025-01-05 14:00:00,Sogamoso,oficinas,14,6,0.6847,0.60606533,0.07863467000000002,12.97461941932894,1.1297461941932894,moderada,consumo_fin_semana_alto
2025-01-05 14:00:00,Tunja,laboratorios,14,6,1.2623,1.141324,0.12097599999999997,10.599619389410893,1.105996193894109,moderada,consumo_fin_semana_alto
2025-01-05 15:00:00,Tunja,laboratorios,15,6,1.1476,1.0334679,0.11413209999999996,11.04360377327636,1.1104360377327636,moderada,consumo_fin_semana_alto
2025-01-05 16:00:00,Chiquinquirá,laboratorios,16,6,0.5224,0.47286573,0.04953426999999999,10.475335144291382,1.1047533514429138,moderada,consumo_fin_semana_alto
2025-01-05 16:00:00,Duitama,oficinas,16,6,0.761,0.64509135,0.11590865000000006,17.96778859304191,1.1796778859304191,moderada,consumo_fin_semana_alto
2025-01-05 16:00:00,Tunja,laboratorios,16,6,1.1922,1.0518019,0.14039809999999986,13.348340595315511,1.133483405953155,moderada,consumo_fin_semana_alto
2025-01-05 20:00:00,Tunja,laboratorios,20,6,1.2555,1.0794612,0.17603880000000016,16.308024781251998,1.16308024781252,moderada,consumo_fin_semana_alto
2025-01-05 23:00:00,Chiquinquirá,laboratorios,23,6,0.5364,0.45177412,0.08462587999999999,18.731900800338007,1.18731900800338,moderada,consumo_fin_semana_alto
2025-01-05 23:00:00,Tunja,laboratorios,23,6,1.1566,0.94349456,0.2131054400000001,22.586822334195556,1.2258682233419556,critica,consumo_fin_semana_alto
2025-01-06 00:00:00,Tunja,laboratorios,0,0,1.0162,0.9010508,0.11514919999999995,12.779434855393273,1.1277943485539328,moderada,consumo_nocturno_alto
2025-01-06 02:00:00,Duitama,oficinas,2,0,0.7608,0.67189527,0.08890472999999999,13.231932708798496,1.132319327087985,moderada,consumo_nocturno_alto
2025-01-06 03:00:00,Sogamoso,oficinas,3,0,0.6716,0.59548146,0.07611853999999996,12.78268848202259,1.127826884820226,moderada,consumo_nocturno_alto
2025-01-06 03:00:00,Tunja,laboratorios,3,0,1.0016,0.89999366,0.10160634000000002,11.289672862806613,1.1128967286280662,moderada,consumo_nocturno_alto
2025-01-06 04:00:00,Duitama,oficinas,4,0,0.7569,0.67189527,0.08500472999999997,12.651485104218693,1.126514851042187,moderada,consumo_nocturno_alto
2025-01-06 06:00:00,Sogamoso,oficinas,6,0,0.7047,0.6015208,0.10317920000000003,17.153056053921997,1.17153056053922,moderada,consumo_nocturno_alto
2025-01-06 07:00:00,Duitama,laboratorios,7,0,2.3939,2.0579119,0.3359880999999998,16.32665130125346,1.1632665130125346,moderada,consumo_pico_excesivo
2025-01-06 08:00:00,Duitama,oficinas,8,0,1.313,1.1594074,0.15359259999999986,13.247509029181618,1.1324750902918161,moderada,consumo_pico_excesivo
2025-01-06 09:00:00,Chiquinquirá,oficinas,9,0,0.5131,0.46043292,0.05266707999999998,11.438600002797362,1.1143860000279737,moderada,consumo_pico_excesivo
2025-01-06 09:00:00,Sogamoso,oficinas,9,0,1.1802,1.0641215,0.11607849999999997,10.90838781097835,1.1090838781097836,moderada,consumo_pico_excesivo
2025-01-06 10:00:00,Duitama,oficinas,10,0,1.3657,1.171197,0.19450299999999987,16.60719759357306,1.1660719759357305,moderada,consumo_pico_excesivo
2025-01-06 10:00:00,Sogamoso,oficinas,10,0,1.385,1.1247516,0.26024840000000005,23.13830004776166,1.2313830004776165,critica,consumo_pico_excesivo
2025-01-06 10:00:00,Tunja,oficinas,10,0,0.628,0.5271601,0.10083989999999998,19.128894618541878,1.1912889461854188,moderada,consumo_pico_excesivo
2025-01-06 11:00:00,Chiquinquirá,oficinas,11,0,0.6629,0.56675637,0.09614363000000004,16.963837565689825,1.1696383756568982,moderada,consumo_pico_excesivo
2025-01-06 11:00:00,Sogamoso,oficinas,11,0,1.3276,1.1364807,0.1911193,16.81676600403333,1.1681676600403332,moderada,consumo_pico_excesivo
2025-01-06 11:00:00,Tunja,laboratorios,11,0,1.0302,0.93134904,0.09885096000000004,10.613739398926105,1.1061373939892611,moderada,consumo_pico_excesivo
2025-01-06 12:00:00,Tunja,oficinas,12,0,0.6927,0.49765426,0.19504573999999997,39.193021275453354,1.3919302127545337,critica,consumo_fuera_patron
2025-01-06 13:00:00,Tunja,laboratorios,13,0,0.908,0.81374395,0.09425605000000004,11.583010847576814,1.115830108475768,moderada,consumo_fuera_patron
2025-01-06 14:00:00,Duitama,oficinas,14,0,1.35,1.1082009,0.24179910000000016,21.81906728283655,1.2181906728283656,critica,consumo_pico_excesivo
2025-01-06 16:00:00,Duitama,laboratorios,16,0,2.4913,2.2351925,0.2561074999999997,11.457961674441897,1.114579616744419,moderada,consumo_pico_excesivo
2025-01-06 17:00:00,Duitama,laboratorios,17,0,2.4774,2.2503774,0.22702259999999974,10.088201205717748,1.1008820120571774,moderada,consumo_pico_excesivo
2025-01-06 19:00:00,Sogamoso,oficinas,19,0,0.6535,0.5378766,0.11562339999999993,21.49626884679496,1.2149626884679496,critica,consumo_fuera_patron
2025-01-06 23:00:00,Duitama,oficinas,23,0,0.6797,0.59758466,0.08211533999999998,13.741206141402623,1.1374120614140262,moderada,consumo_fuera_patron
2025-01-06 23:00:00,Sogamoso,oficinas,23,0,0.7141,0.5791502,0.1349498,23.30134738794876,1.2330134738794876,critica,consumo_fuera_patron
2025-01-06 23:00:00,Tunja,laboratorios,23,0,1.0247,0.9038612,0.12083879999999991,13.369176594813442,1.1336917659481345,moderada,consumo_fuera_patron
2025-01-07 01:00:00,Duitama,laboratorios,1,1,2.5259,2.2052844,0.3206156,14.538514850964345,1.1453851485096436,moderada,consumo_nocturno_alto
2025-01-07 02:00:00,Duitama,oficinas,2,1,0.7795,0.69380736,0.08569263999999999,12.351071052345134,1.1235107105234514,moderada,consumo_nocturno_alto
2025-01-07 02:00:00,Sogamoso,oficinas,2,1,0.7276,0.6377202,0.08987980000000007,14.093923949719652,1.1409392394971964,moderada,consumo_nocturno_alto
2025-01-07 05:00:00,Duitama,oficinas,5,1,0.7586,0.6288074,0.12979260000000004,20.64107388049187,1.2064107388049188,critica,consumo_nocturno_alto
2025-01-07 07:00:00,Duitama,laboratorios,7,1,2.4853,2.188925,0.2963750000000003,13.539751247758616,1.1353975124775861,moderada,consumo_pico_excesivo
2025-01-07 08:00:00,Chiquinquirá,oficinas,8,1,0.5958,0.4244482,0.1713518,40.37048572711582,1.4037048572711581,critica,consumo_pico_excesivo
2025-01-07 08:00:00,Tunja,oficinas,8,1,0.6137,0.4973567,0.11634330000000004,23.392325869944056,1.2339232586994406,critica,consumo_pico_excesivo
2025-01-07 09:00:00,Chiquinquirá,oficinas,9,1,0.6648,0.5367977,0.1280022999999999,23.845538086321884,1.2384553808632188,critica,consumo_pico_excesivo
2025-01-07 09:00:00,Duitama,oficinas,9,1,1.3601,1.2280592,0.13204080000000018,10.751989806354628,1.1075198980635463,moderada,consumo_pico_excesivo
2025-01-07 09:00:00,Tunja,laboratorios,9,1,1.022,0.91581696,0.10618304,11.59435177963946,1.1159435177963946,moderada,consumo_pico_excesivo
2025-01-07 11:00:00,Duitama,oficinas,11,1,1.2306,1.0912669,0.1393331,12.768013031459121,1.1276801303145911,moderada,consumo_pico_excesivo
2025-01-07 12:00:00,Tunja,laboratorios,12,1,0.8784,0.78762984,0.09077015999999993,11.524469413195408,1.115244694131954,moderada,consumo_fuera_patron
2025-01-07 13:00:00,Tunja,laboratorios,13,1,1.0186,0.8479752,0.1706247999999999,20.121437513738595,1.201214375137386,critica,consumo_fuera_patron
2025-01-07 14:00:00,Chiquinquirá,oficinas,14,1,0.5568,0.45710787,0.09969212999999993,21.80932260037438,1.2180932260037438,critica,consumo_pico_excesivo
2025-01-07 14:00:00,Duitama,oficinas,14,1,1.3922,1.1506311,0.2415689000000001,20.99446990438552,1.2099446990438552,critica,consumo_pico_excesivo
2025-01-07 15:00:00,Tunja,oficinas,15,1,0.7261,0.5899538,0.1361462,23.077434199084742,1.2307743419908475,critica,consumo_pico_excesivo
2025-01-07 16:00:00,Duitama,laboratorios,16,1,2.4167,2.0961504,0.3205496000000001,15.292299636514636,1.1529229963651464,moderada,consumo_pico_excesivo
2025-01-07 18:00:00,Duitama,oficinas,18,1,0.675,0.5997867,0.07521330000000004,12.54000797283435,1.1254000797283434,moderada,consumo_fuera_patron
2025-01-07 18:00:00,Sogamoso,oficinas,18,1,0.7128,0.60912764,0.10367236000000002,17.019808853198654,1.1701980885319865,moderada,consumo_fuera_patron
2025-01-07 21:00:00,Tunja,laboratorios,21,1,1.0133,0.9038612,0.10943880000000006,12.10792099494923,1.1210792099494924,moderada,consumo_fuera_patron
2025-01-08 00:00:00,Duitama,laboratorios,0,2,2.5348,2.2052844,0.32951560000000013,14.942090915802067,1.1494209091580208,moderada,consumo_nocturno_alto
2025-01-08 01:00:00,Tunja,laboratorios,1,2,0.98,0.8780626,0.10193739999999996,11.609354503881608,1.116093545038816,moderada,consumo_nocturno_alto
2025-01-08 02:00:00,Duitama,oficinas,2,2,0.7727,0.6818328,0.09086720000000004,13.326903604520057,1.1332690360452007,moderada,consumo_nocturno_alto
2025-01-08 04:00:00,Duitama,oficinas,4,2,0.7029,0.62800753,0.07489246999999999,11.925409556793051,1.1192540955679304,moderada,consumo_nocturno_alto
