timestamp,hora,dia,consumo_predicho,fecha
2026-02-01 21:00:00,21,Sunday,3.2813864,2026-02-01
2026-02-01 22:00:00,22,Sunday,3.2793548,2026-02-01
2026-02-01 23:00:00,23,Sunday,3.2775118,2026-02-01
2026-02-02 00:00:00,0,Monday,3.3818078,2026-02-02
2026-02-02 01:00:00,1,Monday,3.3860364,2026-02-02
2026-02-02 02:00:00,2,Monday,3.3860364,2026-02-02
2026-02-02 03:00:00,3,Monday,3.3860364,2026-02-02
2026-02-02 04:00:00,4,Monday,3.388327,2026-02-02
2026-02-02 05:00:00,5,Monday,3.3929532,2026-02-02
2026-02-02 06:00:00,6,Monday,3.4180322,2026-02-02
2026-02-02 07:00:00,7,Monday,3.657553,2026-02-02
2026-02-02 08:00:00,8,Monday,3.594163,2026-02-02
2026-02-02 09:00:00,9,Monday,3.4623387,2026-02-02
2026-02-02 10:00:00,10,Monday,3.3549664,2026-02-02
2026-02-02 11:00:00,11,Monday,3.354659,2026-02-02
2026-02-02 12:00:00,12,Monday,3.354659,2026-02-02
2026-02-02 13:00:00,13,Monday,3.3558571,2026-02-02
2026-02-02 14:00:00,14,Monday,3.383547,2026-02-02
2026-02-02 15:00:00,15,Monday,3.3548117,2026-02-02
2026-02-02 16:00:00,16,Monday,3.328165,2026-02-02
2026-02-02 17:00:00,17,Monday,3.3310175,2026-02-02
2026-02-02 18:00:00,18,Monday,3.3310175,2026-02-02
2026-02-02 19:00:00,19,Monday,3.3310175,2026-02-02
2026-02-02 20:00:00,20,Monday,3.2884705,2026-02-02
2026-02-02 21:00:00,21,Monday,3.2985866,2026-02-02
2026-02-02 22:00:00,22,Monday,3.296555,2026-02-02
2026-02-02 23:00:00,23,Monday,3.294712,2026-02-02
2026-02-03 00:00:00,0,Tuesday,3.3860364,2026-02-03
2026-02-03 01:00:00,1,Tuesday,3.3860364,2026-02-03
2026-02-03 02:00:00,2,Tuesday,3.3860364,2026-02-03
2026-02-03 03:00:00,3,Tuesday,3.3860364,2026-02-03
2026-02-03 04:00:00,4,Tuesday,3.388327,2026-02-03
2026-02-03 05:00:00,5,Tuesday,3.3929532,2026-02-03
2026-02-03 06:00:00,6,Tuesday,3.4180322,2026-02-03
2026-02-03 07:00:00,7,Tuesday,3.657553,2026-02-03
2026-02-03 08:00:00,8,Tuesday,3.6111007,2026-02-03
2026-02-03 09:00:00,9,Tuesday,3.5742762,2026-02-03
2026-02-03 10:00:00,10,Tuesday,3.4356918,2026-02-03
2026-02-03 11:00:00,11,Tuesday,3.3361537,2026-02-03
2026-02-03 12:00:00,12,Tuesday,3.3110747,2026-02-03
2026-02-03 13:00:00,13,Tuesday,3.303965,2026-02-03
2026-02-03 14:00:00,14,Tuesday,3.3569005,2026-02-03
2026-02-03 15:00:00,15,Tuesday,3.328165,2026-02-03
2026-02-03 16:00:00,16,Tuesday,3.328165,2026-02-03
2026-02-03 17:00:00,17,Tuesday,3.3310175,2026-02-03
2026-02-03 18:00:00,18,Tuesday,3.3310175,2026-02-03
2026-02-03 19:00:00,19,Tuesday,3.3310175,2026-02-03
2026-02-03 20:00:00,20,Tuesday,3.284242,2026-02-03
2026-02-03 21:00:00,21,Tuesday,3.5034184,2026-02-03
2026-02-03 22:00:00,22,Tuesday,3.4191298,2026-02-03
2026-02-03 23:00:00,23,Tuesday,3.3307402,2026-02-03
2026-02-04 00:00:00,0,Wednesday,3.3860364,2026-02-04
2026-02-04 01:00:00,1,Wednesday,3.3860364,2026-02-04
2026-02-04 02:00:00,2,Wednesday,3.3860364,2026-02-04
2026-02-04 03:00:00,3,Wednesday,3.3860364,2026-02-04
2026-02-04 04:00:00,4,Wednesday,3.388327,2026-02-04
2026-02-04 05:00:00,5,Wednesday,3.3929532,2026-02-04
2026-02-04 06:00:00,6,Wednesday,3.4180322,2026-02-04
2026-02-04 07:00:00,7,Wednesday,3.657553,2026-02-04
2026-02-04 08:00:00,8,Wednesday,3.6111007,2026-02-04
2026-02-04 09:00:00,9,Wednesday,3.591214,2026-02-04
2026-02-04 10:00:00,10,Wednesday,3.4356918,2026-02-04
2026-02-04 11:00:00,11,Wednesday,3.3361537,2026-02-04
2026-02-04 12:00:00,12,Wednesday,3.3110747,2026-02-04
2026-02-04 13:00:00,13,Wednesday,3.303965,2026-02-04
2026-02-04 14:00:00,14,Wednesday,3.3569005,2026-02-04
2026-02-04 15:00:00,15,Wednesday,3.328165,2026-02-04
2026-02-04 16:00:00,16,Wednesday,3.328165,2026-02-04
2026-02-04 17:00:00,17,Wednesday,3.3310175,2026-02-04
2026-02-04 18:00:00,18,Wednesday,3.3310175,2026-02-04
2026-02-04 19:00:00,19,Wednesday,3.3310175,2026-02-04
2026-02-04 20:00:00,20,Wednesday,3.284242,2026-02-04
2026-02-04 21:00:00,21,Wednesday,3.530065,2026-02-04
2026-02-04 22:00:00,22,Wednesday,3.4320893,2026-02-04
2026-02-04 23:00:00,23,Wednesday,3.3307402,2026-02-04
2026-02-05 00:00:00,0,Thursday,3.3860364,2026-02-05
2026-02-05 01:00:00,1,Thursday,3.3860364,2026-02-05
2026-02-05 02:00:00,2,Thursday,3.3860364,2026-02-05
2026-02-05 03:00:00,3,Thursday,3.3860364,2026-02-05
2026-02-05 04:00:00,4,Thursday,3.388327,2026-02-05
2026-02-05 05:00:00,5,Thursday,3.3929532,2026-02-05
2026-02-05 06:00:00,6,Thursday,3.4180322,2026-02-05
2026-02-05 07:00:00,7,Thursday,3.657553,2026-02-05
2026-02-05 08:00:00,8,Thursday,3.6111007,2026-02-05
2026-02-05 09:00:00,9,Thursday,3.591214,2026-02-05
2026-02-05 10:00:00,10,Thursday,3.4356918,2026-02-05
2026-02-05 11:00:00,11,Thursday,3.3361537,2026-02-05
2026-02-05 12:00:00,12,Thursday,3.3110747,2026-02-05
2026-02-05 13:00:00,13,Thursday,3.303965,2026-02-05
2026-02-05 14:00:00,14,Thursday,3.3569005,2026-02-05
2026-02-05 15:00:00,15,Thursday,3.328165,2026-02-05
2026-02-05 16:00:00,16,Thursday,3.328165,2026-02-05
2026-02-05 17:00:00,17,Thursday,3.3310175,2026-02-05
2026-02-05 18:00:00,18,Thursday,3.3310175,2026-02-05
2026-02-05 19:00:00,19,Thursday,3.3310175,2026-02-05
2026-02-05 20:00:00,20,Thursday,3.284242,2026-02-05
2026-02-05 21:00:00,21,Thursday,3.5470028,2026-02-05
2026-02-05 22:00:00,22,Thursday,3.4320893,2026-02-05
2026-02-05 23:00:00,23,Thursday,3.3307402,2026-02-05
2026-02-06 00:00:00,0,Friday,3.3860364,2026-02-06
2026-02-06 01:00:00,1,Friday,3.3860364,2026-02-06
2026-02-06 02:00:00,2,Friday,3.3860364,2026-02-06
2026-02-06 03:00:00,3,Friday,3.3860364,2026-02-06
2026-02-06 04:00:00,4,Friday,3.388327,2026-02-06
2026-02-06 05:00:00,5,Friday,3.3929532,2026-02-06
2026-02-06 06:00:00,6,Friday,3.4180322,2026-02-06
2026-02-06 07:00:00,7,Friday,3.657553,2026-02-06
2026-02-06 08:00:00,8,Friday,3.6111007,2026-02-06
2026-02-06 09:00:00,9,Friday,3.591214,2026-02-06
2026-02-06 10:00:00,10,Friday,3.4356918,2026-02-06
2026-02-06 11:00:00,11,Friday,3.3361537,2026-02-06
2026-02-06 12:00:00,12,Friday,3.3110747,2026-02-06
2026-02-06 13:00:00,13,Friday,3.303965,2026-02-06
2026-02-06 14:00:00,14,Friday,3.3569005,2026-02-06
2026-02-06 15:00:00,15,Friday,3.328165,2026-02-06
2026-02-06 16:00:00,16,Friday,3.328165,2026-02-06
2026-02-06 17:00:00,17,Friday,3.3310175,2026-02-06
2026-02-06 18:00:00,18,Friday,3.3310175,2026-02-06
2026-02-06 19:00:00,19,Friday,3.3310175,2026-02-06
2026-02-06 20:00:00,20,Friday,3.284242,2026-02-06
2026-02-06 21:00:00,21,Friday,3.3463995,2026-02-06
2026-02-06 22:00:00,22,Friday,3.3007836,2026-02-06
2026-02-06 23:00:00,23,Friday,3.2989407,2026-02-06
